"resp.id";"ques";"alt";"Brand";"Price";"RAMGB";"Foldable";"CameraQuality";"choice"
145;2173;4;"Poco";"Budget";"LowerMid-range";"No";"High";0
145;2174;1;"OnePlus";"Budget";"LowerMid-range";"Yes";"Low";1
145;2174;2;"Huawei";"UpperMid-range";"Mid-range";"No";"High";0
145;2174;3;"Poco";"Premium";"LowerMid-range";"No";"Low";0
145;2174;4;"OnePlus";"Premium";"LowerMid-range";"Yes";"Medium";0
145;2175;1;"OnePlus";"Premium";"LowerMid-range";"No";"Medium";0
145;2175;2;"Xiaomi";"Premium";"Mid-range";"Yes";"Medium";0
145;2175;3;"Xiaomi";"UpperMid-range";"High-end";"No";"Low";1
145;2175;4;"Huawei";"Budget";"Low";"Yes";"Low";0
146;2176;1;"Xiaomi";"Budget";"Mid-range";"No";"Medium";0
146;2176;2;"Xiaomi";"Premium";"Low";"Yes";"Low";0
146;2176;3;"Huawei";"UpperMid-range";"Low";"Yes";"Medium";0
146;2176;4;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";1
146;2177;1;"Huawei";"LowerMid-range";"High-end";"Yes";"Low";0
146;2177;2;"Xiaomi";"Mid-range";"High-end";"No";"Medium";0
146;2177;3;"OnePlus";"Mid-range";"High-end";"Yes";"High";0
146;2177;4;"OnePlus";"UpperMid-range";"Low";"Yes";"Medium";1
146;2178;1;"OnePlus";"Premium";"Low";"No";"Medium";0
146;2178;2;"Xiaomi";"Budget";"LowerMid-range";"No";"Low";0
146;2178;3;"OnePlus";"Budget";"Low";"Yes";"Medium";0
146;2178;4;"OnePlus";"UpperMid-range";"Mid-range";"Yes";"Medium";1
146;2179;1;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"Medium";1
146;2179;2;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Medium";0
146;2179;3;"Huawei";"Premium";"Mid-range";"No";"High";0
146;2179;4;"OnePlus";"UpperMid-range";"Mid-range";"Yes";"High";0
146;2180;1;"OnePlus";"UpperMid-range";"Low";"Yes";"Low";0
146;2180;2;"Xiaomi";"Budget";"High-end";"Yes";"Medium";0
146;2180;3;"OnePlus";"Budget";"High-end";"Yes";"Medium";1
146;2180;4;"Xiaomi";"LowerMid-range";"Low";"No";"High";0
146;2181;1;"Huawei";"Mid-range";"LowerMid-range";"No";"Low";0
146;2181;2;"Huawei";"LowerMid-range";"LowerMid-range";"No";"Low";0
146;2181;3;"Huawei";"UpperMid-range";"Low";"Yes";"Low";1
146;2181;4;"Poco";"Premium";"Low";"Yes";"Low";0
146;2182;1;"Huawei";"LowerMid-range";"High-end";"No";"Medium";0
146;2182;2;"Poco";"Premium";"Mid-range";"No";"Medium";0
146;2182;3;"Xiaomi";"Mid-range";"LowerMid-range";"No";"Medium";0
146;2182;4;"OnePlus";"Mid-range";"High-end";"Yes";"Low";1
146;2183;1;"Xiaomi";"Premium";"LowerMid-range";"No";"Low";0
146;2183;2;"Huawei";"LowerMid-range";"Low";"Yes";"Low";0
146;2183;3;"Poco";"UpperMid-range";"Low";"Yes";"High";0
146;2183;4;"Xiaomi";"Budget";"Mid-range";"Yes";"High";1
146;2184;1;"Poco";"Mid-range";"High-end";"Yes";"Medium";1
146;2184;2;"Huawei";"UpperMid-range";"LowerMid-range";"No";"Low";0
146;2184;3;"Huawei";"LowerMid-range";"Mid-range";"Yes";"Medium";0
146;2184;4;"Xiaomi";"Mid-range";"High-end";"Yes";"High";0
146;2185;1;"OnePlus";"Budget";"LowerMid-range";"Yes";"Low";1
146;2185;2;"Xiaomi";"Premium";"Mid-range";"Yes";"Medium";0
146;2185;3;"Poco";"Budget";"Mid-range";"Yes";"Medium";0
146;2185;4;"OnePlus";"Mid-range";"Low";"Yes";"High";0
146;2186;1;"Huawei";"Budget";"Mid-range";"No";"Medium";0
146;2186;2;"Huawei";"Mid-range";"High-end";"No";"Medium";1
146;2186;3;"OnePlus";"Premium";"LowerMid-range";"No";"High";0
146;2186;4;"Xiaomi";"Budget";"Low";"Yes";"Low";0
146;2187;1;"Xiaomi";"Mid-range";"LowerMid-range";"No";"Low";0
146;2187;2;"Poco";"UpperMid-range";"High-end";"Yes";"Medium";0
146;2187;3;"OnePlus";"UpperMid-range";"Mid-range";"No";"Low";1
146;2187;4;"Xiaomi";"Premium";"Low";"No";"Medium";0
146;2188;1;"Huawei";"Premium";"Mid-range";"Yes";"Low";0
146;2188;2;"Xiaomi";"Budget";"Low";"No";"High";0
146;2188;3;"OnePlus";"LowerMid-range";"High-end";"Yes";"Medium";1
146;2188;4;"OnePlus";"Budget";"LowerMid-range";"Yes";"Medium";0
146;2189;1;"OnePlus";"Premium";"Low";"Yes";"Medium";1
146;2189;2;"Huawei";"Budget";"Low";"Yes";"Medium";0
146;2189;3;"Poco";"LowerMid-range";"High-end";"No";"Medium";0
146;2189;4;"Poco";"LowerMid-range";"High-end";"No";"Low";0
146;2190;1;"OnePlus";"UpperMid-range";"Low";"Yes";"High";1
146;2190;2;"OnePlus";"LowerMid-range";"Mid-range";"No";"Medium";0
146;2190;3;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Medium";0
146;2190;4;"Xiaomi";"UpperMid-range";"LowerMid-range";"No";"Medium";0
147;2191;1;"OnePlus";"Budget";"High-end";"No";"Low";0
147;2191;2;"OnePlus";"UpperMid-range";"Mid-range";"No";"High";0
147;2191;3;"Poco";"UpperMid-range";"High-end";"No";"Low";1
147;2191;4;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Low";0
147;2192;1;"Xiaomi";"Mid-range";"High-end";"No";"High";0
147;2192;2;"Huawei";"Premium";"Low";"Yes";"Low";0
147;2192;3;"Xiaomi";"Budget";"High-end";"No";"Low";1
147;2192;4;"Poco";"Budget";"LowerMid-range";"Yes";"High";0
147;2193;1;"Xiaomi";"LowerMid-range";"Low";"No";"Low";1
147;2193;2;"Huawei";"LowerMid-range";"LowerMid-range";"Yes";"Medium";0
147;2193;3;"Huawei";"Budget";"Low";"Yes";"Low";0
147;2193;4;"Xiaomi";"Mid-range";"Low";"Yes";"Low";0
147;2194;1;"OnePlus";"LowerMid-range";"High-end";"Yes";"Low";0
147;2194;2;"Poco";"LowerMid-range";"High-end";"No";"High";1
147;2194;3;"Poco";"Mid-range";"High-end";"No";"Low";0
147;2194;4;"Huawei";"UpperMid-range";"Mid-range";"Yes";"High";0
147;2195;1;"Xiaomi";"Mid-range";"Low";"Yes";"High";0
147;2195;2;"OnePlus";"Premium";"Mid-range";"No";"Low";0
147;2195;3;"OnePlus";"Budget";"High-end";"No";"High";1
147;2195;4;"Xiaomi";"Mid-range";"High-end";"Yes";"High";0
147;2196;1;"Huawei";"Premium";"Low";"Yes";"Medium";0
147;2196;2;"Poco";"Budget";"LowerMid-range";"No";"Low";0
147;2196;3;"Xiaomi";"Budget";"Mid-range";"Yes";"Medium";0
147;2196;4;"Poco";"Budget";"High-end";"No";"Low";1
147;2197;1;"OnePlus";"Budget";"Mid-range";"No";"High";0
147;2197;2;"Huawei";"LowerMid-range";"Low";"Yes";"Medium";0
147;2197;3;"Xiaomi";"Budget";"High-end";"No";"High";1
147;2197;4;"Poco";"Mid-range";"Low";"No";"Medium";0
147;2198;1;"OnePlus";"Premium";"Low";"Yes";"Low";0
147;2198;2;"Huawei";"Premium";"Mid-range";"No";"High";0
147;2198;3;"Huawei";"Budget";"LowerMid-range";"Yes";"High";0
147;2198;4;"OnePlus";"Mid-range";"Mid-range";"No";"Low";1
147;2199;1;"Huawei";"Mid-range";"Mid-range";"Yes";"High";0
147;2199;2;"Huawei";"Premium";"High-end";"No";"High";1
147;2199;3;"Poco";"Premium";"Low";"No";"Medium";0
147;2199;4;"Huawei";"Mid-range";"Low";"No";"Low";0
147;2200;1;"Xiaomi";"Mid-range";"LowerMid-range";"No";"High";0
147;2200;2;"OnePlus";"Budget";"LowerMid-range";"No";"Low";0
147;2200;3;"Poco";"Premium";"LowerMid-range";"No";"High";0
147;2200;4;"OnePlus";"Budget";"Low";"No";"Medium";1
147;2201;1;"Poco";"LowerMid-range";"Low";"Yes";"Low";0
147;2201;2;"Huawei";"Budget";"LowerMid-range";"Yes";"Low";0
147;2201;3;"Xiaomi";"Mid-range";"Mid-range";"Yes";"Medium";0
147;2201;4;"OnePlus";"Mid-range";"High-end";"No";"High";1
147;2202;1;"Xiaomi";"LowerMid-range";"High-end";"No";"Medium";0
147;2202;2;"Huawei";"LowerMid-range";"LowerMid-range";"No";"High";0
147;2202;3;"OnePlus";"Premium";"Mid-range";"No";"High";0
147;2202;4;"OnePlus";"UpperMid-range";"High-end";"No";"Medium";1
147;2203;1;"Poco";"Mid-range";"Mid-range";"No";"Low";0
147;2203;2;"Poco";"LowerMid-range";"Mid-range";"No";"Low";1
147;2203;3;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Low";0
147;2203;4;"Poco";"Budget";"Low";"No";"Low";0
147;2204;1;"Poco";"Mid-range";"High-end";"Yes";"Medium";1
147;2204;2;"Poco";"Mid-range";"LowerMid-range";"No";"High";0
147;2204;3;"Xiaomi";"Mid-range";"LowerMid-range";"Yes";"Medium";0
147;2204;4;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Medium";0
147;2205;1;"Xiaomi";"UpperMid-range";"Low";"Yes";"Low";0
147;2205;2;"Xiaomi";"LowerMid-range";"Mid-range";"No";"Medium";1
147;2205;3;"Poco";"LowerMid-range";"Low";"Yes";"Medium";0
147;2205;4;"Poco";"UpperMid-range";"Mid-range";"No";"Medium";0
148;2206;1;"Xiaomi";"Budget";"Mid-range";"No";"High";0
148;2206;2;"Xiaomi";"Premium";"LowerMid-range";"No";"Low";0
148;2206;3;"Poco";"Budget";"Low";"No";"High";0
148;2206;4;"OnePlus";"UpperMid-range";"Low";"No";"Medium";1
148;2207;1;"Xiaomi";"Mid-range";"Mid-range";"Yes";"Low";0
148;2207;2;"Huawei";"Premium";"Low";"No";"Low";0
148;2207;3;"Huawei";"LowerMid-range";"Mid-range";"Yes";"Medium";1
148;2207;4;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Medium";0
148;2208;1;"Poco";"LowerMid-range";"Mid-range";"Yes";"High";0
148;2208;2;"Huawei";"Mid-range";"High-end";"No";"High";1
148;2208;3;"OnePlus";"Premium";"LowerMid-range";"No";"Medium";0
148;2208;4;"Xiaomi";"Premium";"Low";"No";"Medium";0
148;2209;1;"OnePlus";"LowerMid-range";"Mid-range";"Yes";"High";1
148;2209;2;"OnePlus";"Premium";"LowerMid-range";"No";"High";0
148;2209;3;"Poco";"Budget";"Mid-range";"No";"Medium";0
148;2209;4;"Xiaomi";"Budget";"LowerMid-range";"Yes";"Medium";0
148;2210;1;"Poco";"Mid-range";"LowerMid-range";"Yes";"Medium";1
148;2210;2;"Huawei";"Budget";"High-end";"No";"High";0
148;2210;3;"Poco";"Budget";"Mid-range";"No";"High";0
148;2210;4;"Poco";"UpperMid-range";"LowerMid-range";"Yes";"High";0
148;2211;1;"Poco";"UpperMid-range";"High-end";"Yes";"High";0
148;2211;2;"OnePlus";"Premium";"High-end";"No";"Low";0
148;2211;3;"Poco";"Premium";"Mid-range";"Yes";"Low";0
148;2211;4;"Huawei";"Budget";"Low";"No";"High";1
148;2212;1;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"High";0
148;2212;2;"Poco";"Premium";"High-end";"Yes";"Medium";0
148;2212;3;"Poco";"Premium";"LowerMid-range";"No";"Low";0
148;2212;4;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Low";1
148;2213;1;"Poco";"UpperMid-range";"LowerMid-range";"No";"Low";1
148;2213;2;"OnePlus";"Budget";"LowerMid-range";"No";"Low";0
148;2213;3;"OnePlus";"Premium";"Mid-range";"No";"High";0
148;2213;4;"OnePlus";"Mid-range";"LowerMid-range";"No";"Low";0
148;2214;1;"OnePlus";"UpperMid-range";"Low";"No";"Low";0
148;2214;2;"OnePlus";"Mid-range";"Low";"Yes";"High";0
148;2214;3;"OnePlus";"Budget";"Mid-range";"No";"Medium";0
148;2214;4;"OnePlus";"Budget";"High-end";"No";"High";1
148;2215;1;"Huawei";"LowerMid-range";"LowerMid-range";"No";"High";1
148;2215;2;"Xiaomi";"UpperMid-range";"LowerMid-range";"No";"Medium";0
148;2215;3;"Huawei";"UpperMid-range";"LowerMid-range";"No";"High";0
148;2215;4;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"High";0
148;2216;1;"Huawei";"Premium";"Low";"No";"High";0
148;2216;2;"Poco";"Budget";"LowerMid-range";"Yes";"Medium";0
148;2216;3;"Huawei";"Premium";"LowerMid-range";"No";"High";0
148;2216;4;"Poco";"Mid-range";"High-end";"Yes";"Low";1
148;2217;1;"Xiaomi";"Premium";"Low";"Yes";"High";0
148;2217;2;"OnePlus";"UpperMid-range";"Low";"Yes";"High";0
148;2217;3;"Huawei";"UpperMid-range";"Mid-range";"No";"Low";1
148;2217;4;"Huawei";"UpperMid-range";"Mid-range";"No";"High";0
148;2218;1;"Poco";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
148;2218;2;"Xiaomi";"Mid-range";"Low";"Yes";"Low";1
148;2218;3;"Poco";"Mid-range";"Low";"Yes";"Low";0
148;2218;4;"OnePlus";"Premium";"Mid-range";"No";"Medium";0
148;2219;1;"OnePlus";"LowerMid-range";"Low";"Yes";"Medium";0
148;2219;2;"Xiaomi";"Mid-range";"LowerMid-range";"Yes";"Low";1
148;2219;3;"Xiaomi";"Budget";"LowerMid-range";"Yes";"High";0
148;2219;4;"Huawei";"Budget";"LowerMid-range";"Yes";"Medium";0
148;2220;1;"OnePlus";"Budget";"High-end";"Yes";"Medium";0
148;2220;2;"Huawei";"LowerMid-range";"Mid-range";"No";"High";0
148;2220;3;"OnePlus";"UpperMid-range";"Low";"No";"High";0
148;2220;4;"OnePlus";"Budget";"Mid-range";"No";"High";1
149;2221;1;"Xiaomi";"LowerMid-range";"Low";"Yes";"High";0
149;2221;2;"Huawei";"LowerMid-range";"Low";"No";"High";0
149;2221;3;"Huawei";"Premium";"Low";"Yes";"High";0
149;2221;4;"Poco";"Premium";"High-end";"No";"Low";1
149;2222;1;"Poco";"Mid-range";"LowerMid-range";"Yes";"Medium";1
149;2222;2;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Medium";0
149;2222;3;"Xiaomi";"UpperMid-range";"Low";"Yes";"Low";0
149;2222;4;"Poco";"Premium";"High-end";"Yes";"High";0
149;2223;1;"OnePlus";"Budget";"Low";"Yes";"High";0
149;2223;2;"OnePlus";"Mid-range";"LowerMid-range";"No";"Low";0
149;2223;3;"OnePlus";"UpperMid-range";"Low";"No";"High";0
149;2223;4;"Huawei";"Budget";"Mid-range";"Yes";"Medium";1
149;2224;1;"Huawei";"Mid-range";"Low";"No";"Medium";0
149;2224;2;"Xiaomi";"UpperMid-range";"Low";"No";"High";0
149;2224;3;"Xiaomi";"Premium";"High-end";"Yes";"Medium";1
149;2224;4;"OnePlus";"Budget";"Mid-range";"Yes";"Low";0
149;2225;1;"Huawei";"UpperMid-range";"Mid-range";"Yes";"Medium";0
149;2225;2;"Xiaomi";"Mid-range";"Mid-range";"Yes";"High";0
149;2225;3;"Huawei";"Premium";"LowerMid-range";"Yes";"Low";0
149;2225;4;"Xiaomi";"Budget";"Low";"No";"High";1
149;2226;1;"Poco";"Budget";"Low";"Yes";"Medium";1
149;2226;2;"Huawei";"LowerMid-range";"Low";"No";"Medium";0
149;2226;3;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
149;2226;4;"Xiaomi";"Mid-range";"Low";"Yes";"High";0
149;2227;1;"Huawei";"UpperMid-range";"High-end";"Yes";"High";0
149;2227;2;"Xiaomi";"Budget";"LowerMid-range";"Yes";"High";0
149;2227;3;"Huawei";"Budget";"High-end";"No";"Low";1
149;2227;4;"OnePlus";"Budget";"Mid-range";"Yes";"Medium";0
149;2228;1;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"High";0
149;2228;2;"Poco";"UpperMid-range";"Low";"Yes";"High";0
149;2228;3;"Xiaomi";"Premium";"Mid-range";"Yes";"Low";0
149;2228;4;"Huawei";"Budget";"LowerMid-range";"No";"High";1
149;2229;1;"Poco";"UpperMid-range";"Low";"Yes";"Medium";0
149;2229;2;"OnePlus";"UpperMid-range";"High-end";"Yes";"Medium";0
149;2229;3;"Xiaomi";"UpperMid-range";"Low";"No";"Medium";0
149;2229;4;"Poco";"UpperMid-range";"High-end";"Yes";"High";1
149;2230;1;"Poco";"LowerMid-range";"LowerMid-range";"No";"Low";0
149;2230;2;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Low";1
149;2230;3;"OnePlus";"Premium";"Mid-range";"Yes";"Medium";0
149;2230;4;"Poco";"LowerMid-range";"Low";"No";"Medium";0
149;2231;1;"Poco";"Mid-range";"LowerMid-range";"Yes";"Low";0
149;2231;2;"Xiaomi";"UpperMid-range";"High-end";"Yes";"High";0
149;2231;3;"OnePlus";"Mid-range";"Mid-range";"No";"High";1
149;2231;4;"Huawei";"UpperMid-range";"High-end";"No";"High";0
149;2232;1;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"Medium";0
149;2232;2;"Xiaomi";"Premium";"High-end";"Yes";"High";0
149;2232;3;"Huawei";"Budget";"Mid-range";"No";"High";1
149;2232;4;"OnePlus";"Mid-range";"High-end";"Yes";"Low";0
149;2233;1;"Huawei";"UpperMid-range";"Mid-range";"No";"High";0
149;2233;2;"Xiaomi";"Premium";"LowerMid-range";"No";"Low";0
149;2233;3;"Poco";"Budget";"Mid-range";"Yes";"Medium";1
149;2233;4;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Medium";0
149;2234;1;"OnePlus";"Premium";"LowerMid-range";"Yes";"Medium";0
149;2234;2;"Poco";"Mid-range";"Mid-range";"Yes";"High";0
149;2234;3;"Xiaomi";"UpperMid-range";"High-end";"Yes";"Medium";1
149;2234;4;"Huawei";"Premium";"Mid-range";"Yes";"High";0
149;2235;1;"Xiaomi";"Mid-range";"LowerMid-range";"Yes";"Medium";1
149;2235;2;"Poco";"Budget";"Low";"No";"High";0
149;2235;3;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
149;2235;4;"Huawei";"Premium";"LowerMid-range";"No";"High";0
150;2236;1;"Xiaomi";"Mid-range";"High-end";"No";"Low";0
150;2236;2;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"High";0
150;2236;3;"Poco";"LowerMid-range";"High-end";"No";"Medium";1
150;2236;4;"Poco";"LowerMid-range";"Mid-range";"No";"Low";0
150;2237;1;"Huawei";"UpperMid-range";"LowerMid-range";"No";"Medium";1
150;2237;2;"Poco";"Mid-range";"High-end";"No";"Low";0
150;2237;3;"OnePlus";"Mid-range";"Mid-range";"Yes";"High";0
150;2237;4;"Poco";"Budget";"LowerMid-range";"No";"Low";0
150;2238;1;"OnePlus";"Premium";"Mid-range";"No";"Low";0
150;2238;2;"OnePlus";"UpperMid-range";"LowerMid-range";"No";"Low";0
150;2238;3;"OnePlus";"UpperMid-range";"High-end";"No";"Medium";1
150;2238;4;"OnePlus";"Budget";"High-end";"No";"Medium";0
150;2239;1;"OnePlus";"Budget";"Mid-range";"Yes";"Low";0
150;2239;2;"Huawei";"Mid-range";"High-end";"Yes";"Medium";1
150;2239;3;"Huawei";"UpperMid-range";"Mid-range";"No";"High";0
150;2239;4;"Xiaomi";"UpperMid-range";"LowerMid-range";"No";"Medium";0
150;2240;1;"OnePlus";"Premium";"LowerMid-range";"No";"Low";0
150;2240;2;"Poco";"Budget";"High-end";"Yes";"High";1
150;2240;3;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
150;2240;4;"Xiaomi";"Premium";"High-end";"Yes";"High";0
150;2241;1;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Medium";1
150;2241;2;"Huawei";"Premium";"Mid-range";"No";"Medium";0
150;2241;3;"Huawei";"Premium";"LowerMid-range";"No";"Low";0
150;2241;4;"Huawei";"Budget";"LowerMid-range";"No";"Medium";0
150;2242;1;"Huawei";"Mid-range";"Low";"Yes";"Medium";1
150;2242;2;"OnePlus";"UpperMid-range";"Mid-range";"No";"High";0
150;2242;3;"Poco";"UpperMid-range";"Mid-range";"No";"Medium";0
150;2242;4;"Huawei";"UpperMid-range";"High-end";"Yes";"Medium";0
150;2243;1;"OnePlus";"LowerMid-range";"Mid-range";"Yes";"Low";0
150;2243;2;"Poco";"LowerMid-range";"High-end";"Yes";"Low";1
150;2243;3;"Huawei";"Premium";"Mid-range";"No";"High";0
150;2243;4;"Xiaomi";"Premium";"Mid-range";"No";"Medium";0
150;2244;1;"Huawei";"LowerMid-range";"LowerMid-range";"Yes";"Medium";1
150;2244;2;"Xiaomi";"LowerMid-range";"High-end";"Yes";"Medium";0
150;2244;3;"Huawei";"Premium";"High-end";"No";"Medium";0
150;2244;4;"Huawei";"Mid-range";"High-end";"No";"High";0
150;2245;1;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Medium";1
150;2245;2;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
150;2245;3;"Xiaomi";"Premium";"Mid-range";"Yes";"Low";0
150;2245;4;"OnePlus";"UpperMid-range";"LowerMid-range";"No";"High";0
150;2246;1;"Huawei";"UpperMid-range";"High-end";"No";"Low";0
150;2246;2;"Huawei";"UpperMid-range";"Low";"Yes";"Medium";0
150;2246;3;"Huawei";"LowerMid-range";"Low";"Yes";"Medium";1
150;2246;4;"Poco";"UpperMid-range";"LowerMid-range";"No";"High";0
150;2247;1;"Poco";"LowerMid-range";"Mid-range";"Yes";"High";1
150;2247;2;"Poco";"Mid-range";"LowerMid-range";"No";"High";0
150;2247;3;"Xiaomi";"LowerMid-range";"Mid-range";"Yes";"High";0
150;2247;4;"Poco";"Mid-range";"Mid-range";"No";"Low";0
150;2248;1;"Poco";"UpperMid-range";"High-end";"Yes";"Low";0
150;2248;2;"Poco";"Mid-range";"Low";"No";"Medium";0
150;2248;3;"Poco";"LowerMid-range";"LowerMid-range";"Yes";"Low";1
150;2248;4;"Huawei";"Budget";"Low";"Yes";"Medium";0
150;2249;1;"Xiaomi";"Mid-range";"Mid-range";"No";"High";0
150;2249;2;"Huawei";"Mid-range";"Mid-range";"No";"Medium";0
150;2249;3;"Poco";"Budget";"Mid-range";"Yes";"High";1
150;2249;4;"Huawei";"Premium";"LowerMid-range";"Yes";"High";0
150;2250;1;"Xiaomi";"Premium";"High-end";"No";"Medium";0
150;2250;2;"Poco";"LowerMid-range";"Low";"No";"Medium";1
150;2250;3;"Huawei";"Premium";"Mid-range";"Yes";"Low";0
150;2250;4;"Huawei";"UpperMid-range";"Low";"No";"Low";0
151;2251;1;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Medium";0
151;2251;2;"Huawei";"Premium";"Mid-range";"No";"High";0
151;2251;3;"OnePlus";"Budget";"Low";"No";"Medium";0
151;2251;4;"Huawei";"LowerMid-range";"Mid-range";"No";"Medium";1
151;2252;1;"Poco";"Mid-range";"LowerMid-range";"No";"Medium";0
151;2252;2;"Poco";"LowerMid-range";"Mid-range";"Yes";"Low";1
151;2252;3;"Huawei";"Budget";"Low";"Yes";"Low";0
151;2252;4;"OnePlus";"LowerMid-range";"Mid-range";"Yes";"Low";0
151;2253;1;"Xiaomi";"Mid-range";"Mid-range";"No";"Medium";1
151;2253;2;"Huawei";"Premium";"Mid-range";"Yes";"Medium";0
151;2253;3;"Huawei";"UpperMid-range";"LowerMid-range";"No";"Medium";0
151;2253;4;"OnePlus";"Premium";"Mid-range";"Yes";"High";0
151;2254;1;"Xiaomi";"Budget";"Low";"Yes";"Low";0
151;2254;2;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
151;2254;3;"OnePlus";"Premium";"Low";"No";"Low";0
151;2254;4;"Poco";"Mid-range";"High-end";"Yes";"High";1
151;2255;1;"Poco";"Budget";"Mid-range";"No";"Low";1
151;2255;2;"Huawei";"UpperMid-range";"LowerMid-range";"Yes";"High";0
151;2255;3;"Xiaomi";"Mid-range";"High-end";"No";"Medium";0
151;2255;4;"Huawei";"UpperMid-range";"Low";"Yes";"Low";0
151;2256;1;"OnePlus";"Mid-range";"High-end";"No";"High";0
151;2256;2;"Xiaomi";"LowerMid-range";"LowerMid-range";"Yes";"Low";1
151;2256;3;"Huawei";"UpperMid-range";"Low";"Yes";"Medium";0
151;2256;4;"OnePlus";"UpperMid-range";"High-end";"Yes";"Medium";0
151;2257;1;"Poco";"LowerMid-range";"LowerMid-range";"Yes";"Medium";0
151;2257;2;"OnePlus";"Mid-range";"Mid-range";"No";"Medium";1
151;2257;3;"Huawei";"LowerMid-range";"LowerMid-range";"No";"High";0
151;2257;4;"OnePlus";"UpperMid-range";"LowerMid-range";"No";"Low";0
151;2258;1;"Poco";"Budget";"Low";"No";"Medium";1
151;2258;2;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
151;2258;3;"Xiaomi";"Mid-range";"Low";"No";"Medium";0
151;2258;4;"OnePlus";"Budget";"Mid-range";"Yes";"Low";0
151;2259;1;"Poco";"Budget";"LowerMid-range";"No";"Medium";0
151;2259;2;"Huawei";"Budget";"Low";"No";"Low";0
151;2259;3;"Xiaomi";"Budget";"Mid-range";"No";"Low";0
151;2259;4;"Xiaomi";"LowerMid-range";"Low";"Yes";"Medium";1
151;2260;1;"Poco";"UpperMid-range";"Mid-range";"No";"High";0
151;2260;2;"Xiaomi";"Budget";"Mid-range";"Yes";"Medium";1
151;2260;3;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
151;2260;4;"Huawei";"UpperMid-range";"High-end";"Yes";"Medium";0
151;2261;1;"Xiaomi";"UpperMid-range";"High-end";"Yes";"Low";1
151;2261;2;"OnePlus";"UpperMid-range";"LowerMid-range";"No";"Medium";0
151;2261;3;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Low";0
151;2261;4;"Xiaomi";"Premium";"High-end";"No";"Low";0
151;2262;1;"Xiaomi";"Budget";"High-end";"No";"Medium";0
151;2262;2;"Poco";"Mid-range";"High-end";"No";"Low";0
151;2262;3;"Huawei";"LowerMid-range";"LowerMid-range";"No";"Low";0
151;2262;4;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"Medium";1
151;2263;1;"OnePlus";"Premium";"High-end";"Yes";"Medium";0
151;2263;2;"Huawei";"UpperMid-range";"LowerMid-range";"No";"High";0
151;2263;3;"Xiaomi";"Premium";"Low";"Yes";"High";0
151;2263;4;"Xiaomi";"UpperMid-range";"High-end";"Yes";"High";1
151;2264;1;"Huawei";"Mid-range";"Low";"Yes";"Medium";0
151;2264;2;"Huawei";"Mid-range";"Mid-range";"No";"Medium";1
151;2264;3;"OnePlus";"Budget";"Mid-range";"No";"Medium";0
151;2264;4;"Poco";"Budget";"LowerMid-range";"No";"High";0
151;2265;1;"Xiaomi";"UpperMid-range";"LowerMid-range";"No";"Medium";0
151;2265;2;"Xiaomi";"Premium";"Mid-range";"No";"High";0
151;2265;3;"Huawei";"UpperMid-range";"Mid-range";"Yes";"Low";1
151;2265;4;"OnePlus";"Budget";"Low";"No";"Low";0
152;2266;1;"Huawei";"Premium";"LowerMid-range";"No";"Medium";0
152;2266;2;"Huawei";"UpperMid-range";"High-end";"Yes";"High";0
152;2266;3;"Xiaomi";"Budget";"Mid-range";"No";"Low";1
152;2266;4;"Poco";"Budget";"LowerMid-range";"Yes";"Medium";0
152;2267;1;"Poco";"Premium";"Low";"No";"Medium";0
152;2267;2;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Medium";0
152;2267;3;"OnePlus";"Premium";"LowerMid-range";"Yes";"High";0
